OccurrenceID,GUID,Herbarium,Collection,Dataset,Accession,Catalog,Barcode,Other Catalog Numbers,Information Withheld,Basis of Record,Family,Accepted Name,Scientific Name,Notho Genus,Genus,Notho Species,Specific Epithet,Specific Authors,Infraspecific Rank,Notho Infraspecies,Infraspecific Epithet,Infraspecific Authors,Hybrid Symbol,2nd Notho Genus,2nd Genus,2nd Notho Species,2nd Specific Epithet,2nd Specific Authors,2nd Infraspecific Rank,2nd Notho Infraspecies,2nd Infraspecific Epithet,2nd Infraspecific Authors,Cultivar,Name Qualifier,Qualifier Position,Type Specimen?,Type Status,Specimen Notes,Phenology,Origin,Cultivated?,Imaged?,Site Number,Collector,Collector Number,Other Collectors,Day Collected,Month Collected,Year Collected,Verbatim Collection Date,Country,State or Province,County,Locality,Site Description,Verbatim Elevation,Minimum Elevation in Meters,Maximum Elevation in Meters,Verbatim Coordinates,Decimal Latitude,Decimal Longitude,Valid LatLng,Geodetic Datum,Coordinate Uncertainty in Meters,Georeferenced By,Georeference Sources,Georeference Remarks,,,,,,,,,,,,,,,
118576,e975c5cf-cf9a-4c88-ae8c-32d9fd80087a,WTU,Vascular Plants,,4008JWT,,WTU-V-079410,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,9490,,20,7,1933,,U.S.A.,Washington,Kittitas,Head of Beverly Creek; Wenatchee Mountains.,High alpine ridges.,5500 ft.,1677,,,47.423333,-120.898056,Y,NAD 27,2000,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
4301228,{72379310-6D06-49FA-9ABA-F587EFD23D32},OSC,V,,,,,OSC35702,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1065899.,,,N,N,,Peggy Easton,s.n.,,,,1933,7/10/33,United States,Washington,Unknown,"Jolly Mt., Mt. Stuart area, Wenatchee N.F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
118547,9d1e5161-ef59-4a98-82e9-323f9cebfc45,WTU,Vascular Plants,,4016JWT,,WTU-V-079411,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,Clarence Seely,156,,7,5,1932,,U.S.A.,Washington,Chelan,"Wentachee [Wenatchee] River tunnel #14, near Leavenworth.",Sandy slopes.,,,,,47.59639,-120.66028,Y,WGS84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
118574,6ad29507-6fe9-4626-9f44-ed9ab01e3578,WTU,Vascular Plants,,4006JWT,,WTU-V-079381,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,8507,,23,6,1932,,U.S.A.,Washington,Chelan,"Chumstick Mountain, Wenatchee Mountains.",Rocky open crest.,5700 ft.,1738,,,47.65006,-120.44995,Y,WGS84,500,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
4118245,79c716c6-5af8-4f7e-8704-f6bbf34b5dc4,WS,,,,100735,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30904096.,flowering and fruiting,,N,N,,J.W. Thompson,8507,,23,6,1932,6/23/32,United States,Washington,Chelan,Rocky crest of Chumstick Mountain.,,,,,,47.65083,-120.44972,Y,,,,,,,,,,,,,,,,,,,,
4261282,{6E84C64B-260B-4BCA-91DE-EC3B063892DA},OSC,V,,,,,OSC125447,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1019057.,,,N,N,,James W. Thompson,s.n.,J. William Thompson,23,6,1932,,United States,Washington,Chelan,Rocky crest of Chumstick Mts; throughout the Wenatchee Mts.,Common in high ridges.,5700 ft.,1737,,,,,,,,,,,,,,,,,,,,,,,,,
118571,db75680a-c941-4060-9fde-8ca08f334e8d,WTU,Vascular Plants,,4017JWT,,WTU-V-079409,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,6505,,23,5,1931,,U.S.A.,Washington,Chelan,"Tumwater Mountain, Wenatchee Mountains.",Rocky open summit.,5000 ft.,1524,,,47.613056,-120.694722,Y,NAD 27,2000,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
118578,f554f590-da60-461d-abe3-30982ab380be,WTU,Vascular Plants,,4013JWT,,WTU-V-079379,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,6389,,16,5,1931,,U.S.A.,Washington,Kittitas,"Head of Beverly Creek ,Wenatchee Mountains.",Rocky southern slopes.,5000 ft.,1524,,,47.397327,-120.881824,Y,WGS 84,2000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
119024,d1587334-a941-4351-8401-7e2009908bb0,WTU,Vascular Plants,,4014JWT,,WTU-V-079392,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,6639,,13,6,1931,,U.S.A.,Washington,Chelan,"Near summit of Iron Mountain, Wenatchee Mountains.",Wet clay slopes.,6500 ft.,1982,,,47.41198,-120.7154,Y,WGS 84,500,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
2048716,ce0da31e-da33-4382-b69d-cc3275cabf55,SRP,Vascular Plants,,16103,,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,,,,N,Y,,J. W. Thompson,6389,,16,5,1931,,U.S.A.,Washington,Kittitas,Trail to Mt. Stuart.,"Rocky southern slope above trail to Mt. Stuart,",5000 ft.,1524,,,,,,,,,,,,,,,,,,,,,,,,,
4274582,{BE8D97D5-9F35-4ECE-8B70-30286740D9A9},OSC,V,,,,,OSC27502,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1034538.,,,N,N,,James W. Thompson,6639,J. William Thompson,13,6,1931,,United States,Washington,Kittitas,Near summit of Iron Mt.,Wet clay slopes.,6500 ft.,1981,,,,,,,,,,,,,,,,,,,,,,,,,
4291956,{7CCDCD7B-C57C-4FCF-AB67-C5F1798F6BDE},OSC,V,,,,,OSC28281,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1054926.,,,N,N,,James W. Thompson,6389,J. William Thompson,16,5,1931,,United States,Washington,Kittitas,By trail to Mt. Stuart.,Rocky slopes.,4500 ft.,1372,,,,,,,,,,,,,,,,,,,,,,,,,
4298434,{BEA63965-D0A5-4E0E-A98B-01778D5E6D3A},OSC,V,,,,,OSC27254,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1062614.,,,N,N,,James W. Thompson,6505,J. William Thompson,23,5,1931,,United States,Washington,Chelan,Summit of Lookout Mt. near Leavenworth.,Rocky open.,5000 ft.,1524,,,,,,,,,,,,,,,,,,,,,,,,,
118553,a5048249-1560-4b85-8958-5ce90fd172da,WTU,Vascular Plants,,4022JWT,,WTU-V-079433,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers & Fruits,Native,N,Y,,J. William Thompson,5869,,20,8,1930,,U.S.A.,Washington,Kittitas,"Head of Beverly Creek, Wenatchee Mountains.",Talus slopes.,5500 ft.,1677,,,47.408597,-120.883025,Y,WGS 84,10000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
118514,0411ed67-8dcc-48e5-ba66-693bb4a86d55,WTU,Vascular Plants,,322077,,WTU-V-079441,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Rare; local; 2 in June," Aug. Type: 6W. Y. P. Forage value: 10W. Density: 0.01.""",Flowers,Native,N,Y,,C. J. Conover,1017,,22,6,1927,,U.S.A.,Washington,Chelan,Head of Mission Creek. Wenatchee forest.,"Dry sandy soil. Agropyron, Balsamroot, woods.",4000 ft.,1220,,,47.30426,-120.42999,Y,WGS 84,5000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,
118581,d3e4760b-bbfa-4da2-b4f1-5a6164dbeefb,WTU,Vascular Plants,,322075,,WTU-V-079376,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Overgrazed; scarce; limited; low palatability; flowering during 5/20- 5/30.,Flowers,Native,N,Y,,R. E. Nickles,N-1,,26,5,1927,,U.S.A.,Washington,Chelan,Wenatchee Forest.,Moderate south slope; rocky shallow sandy loam soil; timber driveway; associated with Lupine pine grass.,3770 ft.,1149,,T26N R18E S36 SE 1/4 SE 1/4,47.702955,-120.525337,Y,WGS 84,1609,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
3271451,492c7ac8-ca9b-4a95-b066-81d1fc224e33,EWU,Vascular Plants,,7662,,,57355,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,Limited distribution. Scarce. Low forage value. ,Flowers,Native,N,Y,,R.E. Nickles,1,,26,5,1927,,U.S.A.,Washington,Chelan,Wenatchee National Forest,"Mod. South slope. Rocky shallow sandy loam. Timber type. Overgrazed driveway. With Lupine, Pine grass. ",3770 ft.,1149,,T26N R18E SE1/4 SE1/4 Sec 36,47.704688,-120.525809,Y,WGS 84,750,Robert F. Steinauer,TRS/GeoLocate,,,,,,,,,,,,,,,,
3271452,6258e0bd-e8af-4ef9-8b7d-640988dbd7d5,EWU,Vascular Plants,,7661,,,57935,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,"Local distribution. Rare. Low forage value. Usual size: 2"",Flowers""",Native,N,Y,,C. J. Conover,1017,,22,6,1927,,U.S.A.,Washington,Chelan,Wenatchee National Forest. Head of Mission Creek.,"Dry sandy soil. 6 W.Y.P., wd. type. With Agropyron, Balsam root, wds. ",4000 ft.,1220,,,47.305977,-120.457246,Y,WGS 84,1000,Robert F. Steinauer,Digital Map,,,,,,,,,,,,,,,,,
118584,bfd8b4e8-043e-479d-bff6-7433d201fea8,WTU,Vascular Plants,,322076,,WTU-V-079407,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Flowering period: May.,Flowers,Native,N,Y,,John S. Brender,17J.B.,,20,5,1926,,U.S.A.,Washington,Chelan,"Wenatchee Forest, head of south fork Roaring Creek.",Slope: 20% SE. Soil: Sandy Loam. Scattered. Type: YP-DF.,4000 ft.,1220,,,47.734914,-120.86182,Y,WGS 84,1500,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
3271450,203b37d9-490f-4435-a8f3-c31faa7a2a27,EWU,Vascular Plants,,7663,,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Scattered,Flowers,Native,N,Y,,John. S. Brender,17,,20,5,1926,,U.S.A.,Washington,,Wenatchee National Forest. Head of S. Fork Roaring Creek.,25% SE slope. Sandy loam. YP- [?] type.,4000 ft.,1220,,,,,,,,,,,,,,,,,,,,,,,,,
4118196,064985d8-dedc-4190-8c16-bfe17383284a,WS,,,,80557,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30904024.,flowering and fruiting,,N,N,,H. St. John; G.N. Jones,4025,"C. English, and T.C. Pease",10,4,1926,4/10/26,United States,Washington,Ferry,"Bridge Creek, Stranger Creek Pass.",Rocky ledges.,,,,,48.29306,-118.18111,Y,,,,,,,,,,,,,,,,,,,,
4118241,ec1fe6e5-4691-412f-ad5c-ab2c38382677,WS,,,,97120,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30904092.,flowering and fruiting,,N,N,,George Neville Jones,1602,,10,4,1926,4/10/26,United States,Washington,Ferry,"Bridge, Stranger Creek Pass.",,,,,,48.292896,-118.182608,Y,,,,,,,,,,,,,,,,,,,,
118505,82952a69-48b0-4a58-8137-9ec8e7ae4957,WTU,Vascular Plants,,42846,,WTU-V-079439,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers & Fruits,Native,N,Y,,St. John,s.n.,Thayer,22,7,1925,,U.S.A.,Washington,,West Stuart Pass.,Peridotite ledges in thin soils.,6450 ft.,1966,,,47.4767,-120.92599,Y,,2000,Jim Duemmel,,,,,,,,,,,,,,,,,
118601,2c9ad5a1-6752-478b-b588-bc5e99cbcbb5,WTU,Vascular Plants,,322078,,WTU-V-079404,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Only one specimen found not observed elsewhere.,Fertile,Native,N,Y,,D. C. Ingram,1966,,11,5,1925,,U.S.A.,Washington,Chelan,"Wenatchee Forest, Beehive-Cashmere trail.","Loose sandy, slope steep, granite loeam. Open grass, assoc. Stipa,__ and 1954- 1964, full sunlight.",5000 ft.,1524,,,47.334401,-120.407246,Y,WGS 84,50000,Dan Post,Digital Map,,,,,,,,,,,,,,,,
4126848,975d859e-bca8-4d40-b9ff-d098eff7b1c2,WS,,,,292309,,WS011735,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,Flower deep magenta. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30912884.,flowering and fruiting,,N,N,,H. St. John,7306,,23,8,1925,8/23/25,United States,Washington,Chelan,"Ingalls Peak, W pass.","On peridotite ledges, in thin soil.",4000-6500 ft,1219,1981,,47.47361,-120.94528,Y,,,,,,,,,,,,,,,,,,,,
4284471,{C296F7F5-D3B4-4278-894C-054D2529CCF4},OSC,V,,,,,OSC22892,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1046118.,,,N,N,,Douglas C. Ingram,1966,D.C. Ingram,11,5,1925,,United States,Washington,Unknown,Wenatchee Forest; Beehive-Cashmere trail.,"Slope steep NW; soil loose sandy granitic loam; type open grass; assoc. 1954-1964, full sunlight. Stipa, Poa",5000 ft.,1524,,,,,,,,,,,,,,,,,,,,,,,,,
118595,0883763e-ee53-4677-b2f7-d708c0a443e5,WTU,Vascular Plants,,322074,,WTU-V-079405,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,"Flowering period: June, July.",Flowers,Native,N,Y,,Frank B. Lenzie,589,,29,7,1919,,U.S.A.,Washington,,Near Jolly Mountain Lookout Station. Wenatchee Forest.,"Dry decomposed. Carex, Mt. Bunch grass, Veronica, Casaiope.",6450 ft.,1966,,,47.383708,-121.020415,Y,WGS 84,1000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
3271449,c0cd7380-e5b3-4f4b-842b-6f3fdf12af9c,EWU,Vascular Plants,,7664,,,35327,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,No forage value,Flowers,Native,N,Y,,Frank B. Lenzie,589,,29,7,1919,,U.S.A.,Washington,Kittitas,Forest: Wenatchee. Near Jolly Mtn. lookout station.,"N slope. Dry decomposed granite. Semi-barring [barren]. With Carex, Mtn. bunch grass, Veronica, Cassiope. ",6450 ft.,1966,,,47.383728,-121.022033,Y,WGS 84,1807,Robert F. Steinauer,GeoLocate,,,,,,,,,,,,,,,,
4272749,{1F33455E-FF28-483C-84EF-3A729C02D96B},OSC,V,,,,,OSC46686,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1032421.,,,N,N,,M. L. Merritt,41,M.L. Merritt,10,8,1916,,United States,Washington,[Chelan],Wenatchee National Forest; Mt. Stuart.,Dry rocky soil.,5500 ft.,1676,,,,,,,,,,,,,,,,,,,,,,,,,
4324847,{58FE286C-ABD0-4817-AD95-6D7730652955},OSC,V,,,,,ORE70573,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1095543.,,,N,N,,Kirk Whited,1011,,2,4,1899,,United States,Washington,Unknown,Wenatchee.,"Sandy, foothills.",,,,,,,,,,,,,,,,,,,,,,,,,,,
4073378,25f9df93-2b55-4c63-b1e1-9d8c3b3e3fd6,WS,,,,18226,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30858174.,flowering and fruiting,,N,N,,A.D.E. Elmer,1230,,,7,1898,1898-7,United States,Washington,Kittitas,"Mt. Stuart, Cascades.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225957,{B45DBFB3-2DD9-4A9C-85D3-6F23594A7FAE},OSC,V,,,,,OSC12485,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia dentata,,Douglasia,,dentata,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=977845.,,,N,N,,Kirk Whited,778,,27,7,1898,,United States,Washington,[Kittitas],Head of Teanaway.,Dry sandy or rocky.,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073315,12d49142-3d58-49a5-b9ef-b7daa633eecb,WS,,,,18225,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30858111.,flowering and fruiting,,N,N,,Kirk Whited,s.n.,,,,1896,1896,United States,Washington,Chelan,Higli Mountains near Wenatchee.,,,,,,47.42361,-120.30917,Y,,,,,,,,,,,,,,,,,,,,
118484,9937f35d-8846-4680-b6d3-76c592b576dd,WTU,Vascular Plants,,116007,,WTU-V-079440,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. H. Sandberg,545,J. B. Leiberg,23,7,1893,,U.S.A.,Washington,Chelan,Slopes of Mt. Stuart.,,5000-7000 ft.,1524,2134,,47.475118,-120.903144,Y,WGS 84,2500,Dan Post,GeoLocate,,,,,,,,,,,,,,,,
3513738,e00d7736-cd9d-4779-8336-d9280e41bc8f,WTU,Vascular Plants,,427091,,WTU-V-074548,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis var. dentata,,Douglasia,,nivalis,,var.,,dentata,,,,,,,,,,,,,,,N,,,,,N,Y,,J. H. Sandberg,s.n.,J. B. Leiberg,,7,1893,,U.S.A.,Washington,Chelan,Peshastin.,,4000-6000 ft.,1220,1829,,47.570678,-120.603974,Y,WGS 84,10000,Dan Post,GeoLocate,,,,,,,,,,,,,,,,
4073379,e3e02eb6-1edf-4834-8bf5-f5542c637e1e,WS,,,,102215,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,"Correct county is Chelan, not Kittitas. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30858175.",flowering and fruiting,,N,N,,J.H. Sandberg,545,J.B. Leiberg,23,7,1893,1893-7-23,United States,Washington,Chelan,"Slopes of Mt. Stuart, Cascades.",,,,,,47.47,-120.905,Y,,,,,,,,,,,,,,,,,,,,
4331046,{4BB7495A-F25F-4DCC-9560-5DC0D7A13AE6},OSC,V,,,,,ORE70574,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1103239.,,,N,N,,John B. Leiberg; Sandberg,545,John B. Leiberg,23,7,1893,,United States,Washington,[Chelan],Alope of Mt. Stuart.,,2130,2130,,,,,,,,,,,,,,,,,,,,,,,,,
107955,fdd404bd-52e9-4c85-ae3c-b7850a558882,WTU,Vascular Plants,,13931,,WTU-V-079445,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers & Fruits,Native,N,Y,,Louis F. Henderson,2365,,11,6,1892,,U.S.A.,Washington,Kittitas,Yakima River; Clealum [Cle Elum].,Rocky bed of overflow in winter from the river.,,,,,47.19058,-120.9398,Y,WGS 84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
4073382,1861d496-8543-40c6-97e7-3789d2247157,WS,,,,18222,,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,"No collection date was given, no specific collection location was given either. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30858178.",flowering and fruiting,,N,N,,G.R. Vasey,s.n.,,,,1889,1889,United States,Washington,"Kittitas, Chelan, King",In and near the Cascade Mountains.,,,,,,47.59722,-121.11194,N,,,,,Misleading coordinates.,,,,,,,,,,,,,,,
152349,639dd14d-ccc5-4438-8c94-4a76d07d993d,WTU,Vascular Plants,,363552,,WTU-V-000788,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,[Photos of type specimens are stored in type collection] Mounted duplicate from the Herbarium of the University of California.,Fertile,Native,N,N,,Sereno Watson,264,,16,10,1880,,U.S.A.,Washington,,Cascade Mountains. Ridge above Peshaston Canyon.,,,,,,47.433968,-120.65749,Y,WGS 84,10000,Jim Duemmel,Digital Map,Misspelling of Peshastin?  JD,,,,,,,,,,,,,,,
748402,,NY,Vascular Plants,,,,329473,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,Y,type,Type. Two specimens are on this sheet: Type (NY 329472) and a non-type collection (NY 329473).,,N,N,N,,Wilkes Expedition,,,,,1838,1838-1842,U.S.A.,Washington,,Washington Territory.,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
120174,117576c4-2c0f-45fd-8b52-9b1ebc21f259,WTU,Vascular Plants,,362395,,WTU-V-079444,,,PreservedSpecimen,Primulaceae,Douglasia nivalis,Douglasia nivalis,,Douglasia,,nivalis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,Wilkes,1016,,,,,,U.S.A.,Washington,Okanogan,Fort Okanogan is now Astor.,,,,,,48.08639,-119.70472,Y,WGS 84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
3778136,05b8dc42-8ee8-466c-b011-dc027b0275ae,WTU,Vascular Plants,,,,,,,PreservedSpecimen,Montiaceae,Claytonia megarhiza,Claytonia megarhiza,,Claytonia,,megarhiza,,,,,,,,,,,,,,,,,,,N,,Common on north-facing slope among rocks.,Flowers,Native,N,N,,Payton Danosky,24-110,"Iris Dimpsey, Winston Hackett, Ted Alway, Adam Schneider, and David Giblin",10,7,2024,,U.S.A.,Washington,Kittitas,"Okanogan-Wenatchee National Forest. Wenatchee Mountains, Small Fortune Peak summit area.","Phlox diffusa, Chaenactis thompsonii, and Packera streptanthifolia common. Serpentine and other ultramafic rocks primary geological influences.",2010 m.,2010,,"47.46345° N,  120.96522° W",47.46345,-120.96522,Y,WGS 84,100,,GPS,,,,,,,,,,,,,,,,
3553351,a0ab50d6-07f7-464e-bdb8-ac9122fbbdc5,WTU,Vascular Plants,,429104,,,,,PreservedSpecimen,Montiaceae,Claytonia megarhiza,Claytonia megarhiza,,Claytonia,,megarhiza,,,,,,,,,,,,,,,,,,,N,,Locally common on north-facing slope in talus and rock crevices.,Flowers,Native,N,Y,,Sophia Ronan,22-86,David Giblin,27,7,2022,,U.S.A.,Washington,Kittitas,"Okanogan-Wenatchee National Forest. Hawkins Mountain. West summit from saddle on east side of summit to summit area, and then north on ridgeline to saddle below sub-peak. ","Exposed, rocky, windswept ridgeline and summit area with Juniperus communis, Eremogone capillaris, and Penstemon procerus common. ",2166 m.,2166,,"47.45018° N,  121.00113° W",47.45018,-121.00113,Y,WGS 84,600,,Digital map,,,,,,,,,,,,,,,,
3498774,4292ccdb-d894-45e6-81c2-276d119415f0,WTU,Vascular Plants,,425713,,WTU-V-070613,,,PreservedSpecimen,Montiaceae,Claytonia megarhiza,Claytonia megarhiza,,Claytonia,,megarhiza,,,,,,,,,,,,,,,,,,,N,,"Flowers pink, common on north facing ridge east of summit. ",Flowers,Native,N,Y,,Ava Kloss-Schmidt,21-67,"David Giblin, Leo Linder",6,7,2021,,U.S.A.,Washington,Kittitas,"Okanagon-Wenatche National Forest, Earl Peak.","Exposed ridge line and summit area with mixed geology: potentilla tweedy, erigeron compositus, polystichum sp., white bark pine.",2143 m.,2143,,"47.40994° N,  120.64286° W",47.409564,-120.843697,Y,WGS 84,100,Jim Duemmel,GeoLocate,,,,,,,,,,,,,,,,
3169438,,NOCA,Vascular Plants,,,NOCA   11166,,,,PreservedSpecimen,Montiaceae,Claytonia megarhiza,Claytonia megarhiza var. nivalis,,Claytonia,,megarhiza,,var.,,nivalis,,,,,,,,,,,,,,,N,,"ONE COMP PL IN FL.  STEEP ROCK AND SCREE, SSW ASPECT.  ASSOC SP: PHACELIA HASTATA, EPILOBIUM ALPINUM, SOLIDAGO SPECIES. ENVELOPE CONTENTS: 3 INFLORESCENCES.",,,N,Y,,Elroy Burnett,270,,18,8,1990,8/18/90,U.S.A.,Washington,Chelan,"TRINITY-CHIWAWA RIVER RD., 3.2M NE.",STEEP ROCK AND SCREE.,7200 ft.,2195,,T30N R17E S18 SW4,,,,,,,,,,,,,,,,,,,,,,,
