scientific_name,datetime,description,place_guess,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,uncertainty,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated,OccurrenceID,GUID,Herbarium,Accession,Family,Specimen.Notes,Phenology,Collector,Day.Collected,Month.Collected,Year.Collected,State.or.Province,County,Locality,Site.Description,Verbatim.Coordinates,Valid.LatLng,Original.Geodetic.Datum,Georeferenced.By,Georeference.Sources,Georeference.Remarks,was_wgs84,FID,geometry
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4344472,{827593AD-CBA8-4520-AD19-28525C77D35C},OSC,,Orobanchaceae,Https://oregonflora.org/collections/individual/index.php?occid=1120682.,flowering,Edmund P. Sheldon,NA,NA,1905,Washington,Pierce,Mt. Rainier.,None.,,Y,NAD27,[automated process-OregonFlora/OSU Herb],"OrlookId: 118848, StateProvince: Washington, County: Pierce, LocName: Mount Rainier",OregonFlora 1994-2020 methodology.,FALSE,0,"c(-121.7625, 46.852778)"
Tauschia stricklandii,2024-08-09 15:29:00 -0700,"Lowest elevation plant I found on Spray Park trail. There is one a few meters lower reported but it is probably the same cluster as this once, since the uncertainty overlaps and it maps in woods, which probably is not right.

This species probably grows in lower (but still nearly subalpine) meadows. This was in the first significant meadow on this trail.

There is one report on iNat along Mowich Lake side meadow, with high uncertainty but text description suggesting that it is indeed next to the lake but I couldn't find the plant.","Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/235205218,https://inaturalist-open-data.s3.amazonaws.com/photos/418256608/medium.jpeg,jhorthos,235205218,Tauschia stricklandii,Plantae,153436,1,0,2024/08/09 3:29 PM,2024-08-09,2024-08-09 22:29:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-11 21:18:38 UTC,2024-10-07 01:26:49 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8408722222, 46.9189222222)"
Tauschia stricklandii,2024-08-09 13:56:00 -0700,"Whole plant view for records. This species is extremely abundant locally (e.g. https://www.inaturalist.org/observations/234979471) so I hope pulling up a plant is not a big deal. I had no convenient tool and the root did not come up, but Burke Herbarium says that it has a ""thickened taproot"".

This plant includes a reduced leaf from a flower stem, which is not very common. This is about the maximum length for the floral stem.","Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/235114468,https://inaturalist-open-data.s3.amazonaws.com/photos/418084990/medium.jpeg,jhorthos,235114468,Tauschia stricklandii,Plantae,153436,1,0,2024/08/09 1:56 PM,2024-08-09,2024-08-09 20:56:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-11 14:51:28 UTC,2025-01-24 22:40:13 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8250055556, 46.9227361111)"
Tauschia stricklandii,2024-08-09 13:47:00 -0700,This globally rare endemic is abundant in some places. All of the yellow flowers in photo 1.,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/234979471,https://inaturalist-open-data.s3.amazonaws.com/photos/417821862/medium.jpeg,jhorthos,234979471,Tauschia stricklandii,Plantae,153436,1,0,2024/08/09 1:47 PM,2024-08-09,2024-08-09 20:47:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-10 22:11:43 UTC,2025-01-03 19:19:25 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.82505, 46.9226055556)"
Tauschia stricklandii,2024-08-09 13:11:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/234969356,https://inaturalist-open-data.s3.amazonaws.com/photos/417803187/medium.jpeg,jhorthos,234969356,Tauschia stricklandii,Plantae,153436,1,0,2024/08/09 1:11 PM,2024-08-09,2024-08-09 20:11:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-10 21:23:24 UTC,2024-10-07 01:21:59 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8296138889, 46.922875)"
Tauschia stricklandii,2024-08-09 12:08:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/234962622,https://inaturalist-open-data.s3.amazonaws.com/photos/417789390/medium.jpeg,jhorthos,234962622,Tauschia stricklandii,Plantae,153436,1,0,2024/08/09 12:08 PM,2024-08-09,2024-08-09 19:08:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-10 20:48:28 UTC,2025-01-24 22:42:16 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8353055556, 46.9220472222)"
Tauschia stricklandii,2024-08-09 12:45:00 -0700,"When in flower, it is easier to get a sense of how abundant this is in some areas (first and last photos). Flowers passed in warmer areas, but still mostly in flower in upper Spray Park.","Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/234926208,https://inaturalist-open-data.s3.amazonaws.com/photos/417719072/medium.jpeg,jhorthos,234926208,Tauschia stricklandii,Plantae,153436,1,0,2024/08/09 12:45 PM,2024-08-09,2024-08-09 19:45:00 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,1094975,James H. Thomas,2024-08-10 17:56:21 UTC,2024-08-11 16:51:33 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8314583333, 46.9225472222)"
Tauschia stricklandii,2024-08-09 11:52:00 -0700,"As at Grand Park, abundant in much of Spray Park. Still in flower in cooler spots, this was the most mature fruit at this time, lagging Grand Park by about a week or two.","Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/234919903,https://inaturalist-open-data.s3.amazonaws.com/photos/417707831/medium.jpeg,jhorthos,234919903,Tauschia stricklandii,Plantae,153436,1,0,2024/08/09 11:52 AM,2024-08-09,2024-08-09 18:52:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-10 17:28:17 UTC,2024-08-21 00:46:59 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8377138889, 46.9218055556)"
Tauschia stricklandii,2024-08-02 13:25:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/233575772,https://inaturalist-open-data.s3.amazonaws.com/photos/415117788/medium.jpeg,jhorthos,233575772,Tauschia stricklandii,Plantae,153436,1,0,2024/08/02 1:25 PM,2024-08-02,2024-08-02 20:25:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 21:19:35 UTC,2024-08-05 17:27:29 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6789166667, 46.9617944444)"
Tauschia stricklandii,2024-08-02 13:05:00 -0700,"Unusual plant with purple leaves, perhaps just early fall color.","Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/233575589,https://inaturalist-open-data.s3.amazonaws.com/photos/415117261/medium.jpeg,jhorthos,233575589,Tauschia stricklandii,Plantae,153436,1,0,2024/08/02 1:05 PM,2024-08-02,2024-08-02 20:05:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 21:18:21 UTC,2024-08-05 17:27:45 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6790861111, 46.9644166667)"
Tauschia stricklandii,2024-08-02 13:03:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/233575103,https://inaturalist-open-data.s3.amazonaws.com/photos/415116219/medium.jpeg,jhorthos,233575103,Tauschia stricklandii,Plantae,153436,1,0,2024/08/02 1:03 PM,2024-08-02,2024-08-02 20:03:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 21:15:29 UTC,2024-08-05 17:27:59 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6787083333, 46.9646)"
Tauschia stricklandii,2024-08-02 12:57:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/233573845,https://inaturalist-open-data.s3.amazonaws.com/photos/415113431/medium.jpeg,jhorthos,233573845,Tauschia stricklandii,Plantae,153436,1,0,2024/08/02 12:57 PM,2024-08-02,2024-08-02 19:57:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 21:08:20 UTC,2024-08-05 17:28:35 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6775361111, 46.965225)"
Tauschia stricklandii,2024-08-02 12:50:00 -0700,"Common in parts of Grand Park, often the most common plant, approaching a ground cover. Foliage 1-2 inches tall and fruits 6-9 inches tall. Occasionally slight taller foliage.","Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/233498117,https://inaturalist-open-data.s3.amazonaws.com/photos/414972201/medium.jpeg,jhorthos,233498117,Tauschia stricklandii,Plantae,153436,1,0,2024/08/02 12:50 PM,2024-08-02,2024-08-02 19:50:00 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,1094975,James H. Thomas,2024-08-03 15:16:05 UTC,2024-08-06 04:07:52 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6771805556, 46.9654527778)"
Tauschia stricklandii,2024-07-31 12:39:39 -0700,,"Mount Rainier, Mount Rainier National Park, Pierce County, US-WA, US",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/233086909,https://inaturalist-open-data.s3.amazonaws.com/photos/414194338/medium.jpeg,mylodon,233086909,Strickland's umbrella-wort,Plantae,153436,1,0,2024-07-31 12:39:39,2024-07-31,2024-07-31 19:39:39 UTC,Pacific Time (US & Canada),7,7,,NA,false,gps,gps,3352889,,2024-08-01 13:45:27 UTC,2025-01-03 17:38:24 UTC,research,CC-BY-NC,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8316780776, 46.9224928162)"
Tauschia stricklandii,2024-07-24 13:30:44 -0700,,"Mount Rainier National Park, Carbonado, WA, US",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/231714164,https://inaturalist-open-data.s3.amazonaws.com/photos/411580223/medium.jpeg,erik_erts,231714164,Tauschia stricklandii,Plantae,153436,1,0,2024-07-24 13:30:44-07:00,2024-07-24,2024-07-24 20:30:44 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,4736320,,2024-07-25 22:30:48 UTC,2024-08-11 21:57:19 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8773116667, 46.8355633333)"
Tauschia stricklandii,2024-07-18 12:25:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230231946,https://inaturalist-open-data.s3.amazonaws.com/photos/408776827/medium.jpg,pierce_louderback,230231946,Tauschia stricklandii,Plantae,153436,3,0,2024/07/18 12:25 PM,2024-07-18,2024-07-18 19:25:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 04:18:37 UTC,2024-08-07 16:18:18 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8361152933, 46.9220971533)"
Tauschia stricklandii,2024-07-18 12:08:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230231330,https://inaturalist-open-data.s3.amazonaws.com/photos/408775453/medium.jpg,pierce_louderback,230231330,Strickland's umbrella-wort,Plantae,153436,1,0,2024/07/18 12:08 PM,2024-07-18,2024-07-18 19:08:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 04:11:45 UTC,2025-01-03 17:28:22 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8321050517, 46.9224672767)"
Tauschia stricklandii,2024-07-18 11:53:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230230598,https://inaturalist-open-data.s3.amazonaws.com/photos/408771702/medium.jpg,pierce_louderback,230230598,Strickland's umbrella-wort,Plantae,153436,1,0,2024/07/18 11:53 AM,2024-07-18,2024-07-18 18:53:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 04:04:53 UTC,2025-01-03 17:28:37 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8295182067, 46.92320366)"
Tauschia stricklandii,2024-07-18 11:43:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230230584,https://inaturalist-open-data.s3.amazonaws.com/photos/408771542/medium.jpg,pierce_louderback,230230584,Strickland's umbrella-wort,Plantae,153436,1,0,2024/07/18 11:43 AM,2024-07-18,2024-07-18 18:43:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 04:04:49 UTC,2025-01-03 17:28:52 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8260650083, 46.9232954867)"
Tauschia stricklandii,2024-07-18 10:16:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/230228297,https://inaturalist-open-data.s3.amazonaws.com/photos/408769867/medium.jpg,pierce_louderback,230228297,Strickland's umbrella-wort,Plantae,153436,1,0,2024/07/18 10:16 AM,2024-07-18,2024-07-18 17:16:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-19 03:43:43 UTC,2025-01-05 17:39:31 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8394015232, 46.9191023587)"
Tauschia stricklandii,2024-07-05 09:11:47 -0700,,"Mount Rainier, Mount Rainier National Park, Pierce County, US-WA, US",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/228853310,https://inaturalist-open-data.s3.amazonaws.com/photos/406162136/medium.jpeg,leahrubin,228853310,Tauschia stricklandii,Plantae,153436,1,0,2024-07-05 09:11:47-07:00,2024-07-05,2024-07-05 16:11:47 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,1982632,Leah Rubin,2024-07-12 16:34:45 UTC,2024-08-11 21:57:43 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8789666667, 46.83455)"
Tauschia stricklandii,2024-07-04 10:41:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/227237244,https://inaturalist-open-data.s3.amazonaws.com/photos/403099521/medium.jpg,pierce_louderback,227237244,Tauschia stricklandii,Plantae,153436,2,0,2024/07/04 10:41 AM,2024-07-04,2024-07-04 17:41:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-05 03:45:19 UTC,2024-08-11 23:12:06 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6778380283, 46.9650738617)"
Tauschia stricklandii,2024-07-04 10:14:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/227237217,https://inaturalist-open-data.s3.amazonaws.com/photos/403099324/medium.jpg,pierce_louderback,227237217,Tauschia stricklandii,Plantae,153436,2,0,2024/07/04 10:14 AM,2024-07-04,2024-07-04 17:14:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,4239700,Pierce Louderback,2024-07-05 03:45:14 UTC,2024-08-07 16:39:31 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6647266667, 46.9718316667)"
Tauschia stricklandii,2023-08-16 08:56:00 -0700,,"Spray Park, Mount Rainier National Park, Pierce County, Washington, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/190635608,https://inaturalist-open-data.s3.amazonaws.com/photos/334237701/medium.jpeg,peterzika,190635608,Tauschia stricklandii,Plantae,153436,1,0,2023/08/16 8:56 AM,2023-08-16,2023-08-16 15:56:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1816805,Peter Zika,2023-11-11 02:11:20 UTC,2024-08-03 15:20:02 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8377305556, 46.9222833333)"
Tauschia stricklandii,2023-07-05 17:01:08 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/171842415,https://inaturalist-open-data.s3.amazonaws.com/photos/298231992/medium.jpg,fish_narc,171842415,Tauschia stricklandii,Plantae,153436,2,0,2023-07-05 17:01:08-07:00,2023-07-05,2023-07-06 00:01:08 UTC,Pacific Time (US & Canada),24,24,,NA,false,,,3919424,,2023-07-08 22:31:49 UTC,2024-08-11 21:59:36 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.64302, 46.9154583333)"
Tauschia stricklandii,2022-07-23 11:16:36 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/127617939,https://inaturalist-open-data.s3.amazonaws.com/photos/216677011/medium.jpg,jareddodson,127617939,Tauschia stricklandii,Plantae,153436,2,0,2022-07-23 11:16:36-07:00,2022-07-23,2022-07-23 18:16:36 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,3448676,,2022-07-24 03:21:08 UTC,2024-08-11 22:00:40 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6816866667, 46.9628216667)"
Tauschia stricklandii,2022-07-23 09:39:17 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/127616901,https://inaturalist-open-data.s3.amazonaws.com/photos/216674970/medium.jpg,jareddodson,127616901,Tauschia stricklandii,Plantae,153436,2,0,2022-07-23 09:39:17-07:00,2022-07-23,2022-07-23 16:39:17 UTC,Pacific Time (US & Canada),16,16,,NA,false,,,3448676,,2022-07-24 03:10:53 UTC,2024-08-04 20:01:26 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6866533333, 46.9546583333)"
Tauschia stricklandii,2022-07-09 14:52:00 -0700,,"Pierce County, WA, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/125844044,https://static.inaturalist.org/photos/213455090/medium.jpeg,matt_mardigan,125844044,Tauschia stricklandii,Plantae,153436,2,0,2022/07/09 2:52 PM,2022-07-09,2022-07-09 21:52:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,2944460,Matthew Below,2022-07-11 21:52:58 UTC,2024-08-11 22:01:47 UTC,research,,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.7581951882, 46.9303904804)"
Tauschia stricklandii,2021-07-16 14:21:00 -0700,,"Grand Park, Mt. Rainier, Pierce County, Washington, USA",,Strickland's umbrella-wort,https://www.inaturalist.org/observations/90256585,https://inaturalist-open-data.s3.amazonaws.com/photos/149147692/medium.jpeg,peterzika,90256585,Tauschia stricklandii,Plantae,153436,3,0,2021/07/16 2:21 PM PDT,2021-07-16,2021-07-16 21:21:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1816805,Peter Zika,2021-08-07 13:44:12 UTC,2024-08-11 22:02:45 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6763916667, 46.9591111111)"
Tauschia stricklandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3528478,341ba139-952b-4b86-91ea-5cd7d3c4eec1,MORA,MORA-00240,Apiaceae,"Two Small Cllusters, One With Flower Stem And One With Old Flowers And Fruits Developing.  Note-Species Of Concern At Mora, Formerly On Wa State Monitor List But Deleted From That List In 1990.""; Det. Rust"," S. 8/4/1988 : Verbatim name provided: Tauschia stricklandii (Coult.& Rose) Math. & Const. .""",,4,8,1988,Washington,Pierce,Knapsack Pass Way Trail (Near Mowich Lake/Spray Park) [Mount Rainier National Park],,,Y,WGS84,Arnie Peterson,Digital Map,,TRUE,0,"c(-121.843068, 46.935249)"
Tauschia stricklandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309805,48523edb-8543-4e2a-a63f-0eff05e1bea3,HPSU,9945,Apiaceae,"Lewis County"" on label is in error.""",,Ruth Martin Hansen,28,7,1978,Washington,Pierce,"Mt. Rainier National Park, Klapache Park, Aurora Lake.",[No habitat data],,Y,WGS84,John Christy,Digital Map,,TRUE,0,"c(-121.876762, 46.835555)"
Tauschia stricklandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3974319,4be52f81-4ccf-4734-b0e1-b4b20654caef,WS,,Apiaceae,No county given. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30752504.,flowering,M.J. Hamann,27,7,1969,Washington,Pierce,On top of Yellowstone Cliffs on the north side of Mount Rainier National Park.,Level meadow with heathers.,,Y,WGS84,,GeoLocate,,TRUE,0,"c(-121.766766, 46.961495)"
Tauschia stricklandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3974343,b42a3a26-d9ff-4abc-9e15-216f11885aa2,WS,,Apiaceae,"Exsiccatae: Museum of Natural History, Walla Walla College. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30752551.",flowering,Charlene Davison,8,7,1968,Washington,Pierce,Mount Rainier National Park. [Mowich Lake area. Botany class trip].,,,Y,WGS84,aapeterson,GeoLocate,,TRUE,0,"c(-121.868805, 46.94186)"
Tauschia stricklandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3975634,1c748f20-dc12-44e9-9424-3a6063bbfa90,WS,,Apiaceae,No county given. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30753865.,flowering,M.J. Hamann,13,7,1939,Washington,Pierce,Grand Park in the north part of Mount Rainier National Park.,"Open, flat meadow; moist in spring, dry in late summer.",,Y,WGS84,aapeterson,GeoLocate,,TRUE,0,"c(-121.672041, 46.963164)"
Tauschia stricklandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526415,951d01c8-4b28-46d5-85cc-5280b8ae2a9e,MORA,MORA-00048,Apiaceae,"10 Specimens: Stems, Leaves, Flowers, Roots.  Annotated From Hesperogenia Stricklandii C.& R. By Acr 14Oct1977.; Det. B.P.I. : Verbatim name provided: Tauschia stricklandii (Coult.& Rose) Math. & Const. .",,Bodenberg,12,7,1938,Washington,Pierce,Klapatche Park [Mount Rainier National Park],,,Y,WGS84,Arnie Peterson,Digital Map,,TRUE,0,"c(-121.874379, 46.835611)"
Tauschia stricklandii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3976017,0b0df708-3a63-421b-a0f3-78569f7c4295,WS,,Apiaceae,Needs annotation label. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30754248.,flowering,Paul Eide,6,7,1930,Washington,Pierce,"Near Mystic Lake, Rainier National Park.",Thick on boggy flat.,,Y,WGS84,John Bassett,,,TRUE,0,"c(-121.75433, 46.9132)"
